#,METID,METNAME,UNCONSTRAINED,MIRIAM,COMPOSITION,InChI,COMPARTMENT,REPLACEMENT ID,KEEG-ENTRY,,,,,,,,,,,
,Isocitrate[m],Isocitrate,,obo.chebi:CHEBI:30887,C6H8O7,,m,m98,C00311,,,,,,,,,,,
,Isocitrate[p],Isocitrate,,obo.chebi:CHEBI:30887,C6H8O7,,p,m99,C00311,,,,,,,,,,,
,Isocitrate[c],Isocitrate,,obo.chebi:CHEBI:30887,C6H8O7,,c,m100,C00311,,,,,,,,,,,
,Oxalosuccinate[c],Oxalosuccinate,,obo.chebi:CHEBI:7815,C6H6O7,,c,m101,C05379,,,,,,,,,,,
,Oxalosuccinate[m],Oxalosuccinate,,obo.chebi:CHEBI:7815,C6H6O7,,m,m102,C05379,,,,,,,,,,,
,2-Oxoglutarate[c],2-Oxoglutarate,,obo.chebi:CHEBI:30915,C5H6O5,,c,m103,C00026,,,,,,,,,,,
,3-Carboxy-1-hydroxypropyl-ThPP[m],3-Carboxy-1-hydroxypropyl-ThPP,,obo.chebi:CHEBI:1463,C16H25N4O10P2S,,m,m104,C05381,,,,,,,,,,,
,[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine[m],[Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine,,pubchem.compound:47205562,C12H20NO4S2R,,m,m105,C16254,,,,,,,,,,,
,Succinyl-CoA[m],Succinyl-CoA,,obo.chebi:CHEBI:15380,C25H40N7O19P3S,"1/C25H40N7O19P3S/c1-25(2,20(38)23(39)28-6-5-14(33)27-7-8-55-16(36)4-3-15(34)35)10-48-54(45,46)51-53(43,44)47-9-13-19(50-52(40,41)42)18(37)24(49-13)32-12-31-17-21(26)29-11-30-22(17)32/h11-13,18-20,24,37-38H,3-10H2,1-2H3,(H,27,33)(H,28,39)(H,34,35)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/t13-,18-,19-,20+,24-/m1/s1/f/h27-28,34,40-41,43,45H,26H2",m,m106,C00091,,,,,,,,,,,
,GTP[m],GTP,,obo.chebi:CHEBI:15996,C10H16N5O14P3,"1/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1/f/h14,19-20,22,24H,11H2",m,m107,C00044,,,,,,,,,,,
,Succinate[m],Succinate,,obo.chebi:CHEBI:15741,C4H6O4,,m,m108,C00042,,,,,,,,,,,
,GDP[m],GDP,,obo.chebi:CHEBI:17552,C10H15N5O11P2,"1/C10H15N5O11P2/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(25-9)1-24-28(22,23)26-27(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1/f/h14,19-20,22H,11H2",m,m109,C00035,,,,,,,,,,,
,Fumarate[m],Fumarate,,obo.chebi:CHEBI:18012,C4H4O4,,m,m110,C00122,,,,,,,,,,,
,Fumarate[c],Fumarate,,obo.chebi:CHEBI:18012,C4H4O4,,c,m111,C00122,,,,,,,,,,,
,Succinate[c],Succinate,,obo.chebi:CHEBI:15741,C4H6O4,,c,m112,C00042,,,,,,,,,,,
,FAD[m],FAD,,obo.chebi:CHEBI:16238,C27H33N9O15P2,"1/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1/f/h34,44,46H,28H2",m,m113,C00016,,,,,,,,,,,
,FADH2[m],FADH2,,obo.chebi:CHEBI:17877,C27H35N9O15P2,"1/C27H35N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,32,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H2,33,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1/f/h33-34,44,46H,28H2",m,m114,C01352,,,,,,,,,,,
,Ubiquinone[m],Ubiquinone,,obo.chebi:CHEBI:16389,C14H18O4(C5H8)n,,m,m115,C00399,,,,,,,,,,,
,Ubiquinol[m],Ubiquinol,,obo.chebi:CHEBI:17976,C14H20O4(C5H8)n,,m,m116,C00390,,,,,,,,,,,
,Oxygen[m],Oxygen,,obo.chebi:CHEBI:15379,O2,1/O2/c1-2,m,m117,C00007,,,,,,,,,,,
,H2O2[m],H2O2,,obo.chebi:CHEBI:16240,H2O2,1/H2O2/c1-2/h1-2H,m,m118,C00027,,,,,,,,,,,
,ADP[v],ADP,,obo.chebi:CHEBI:16761,C10H15N5O10P2,"1/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1/f/h18-19,21H,11H2",v,m119,C00008,,,,,,,,,,,
,Orthophosphate[v],Orthophosphate,,obo.chebi:CHEBI:18367,H3PO4,"1/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3/fO4P/q-3",v,m120,C00009,,,,,,,,,,,
,ATP[v],ATP,,obo.chebi:CHEBI:15422,C10H16N5O13P3,"1/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1/f/h18-19,21,23H,11H2",v,m121,C00002,,,,,,,,,,,
,H2O[v],H2O,,obo.chebi:CHEBI:15377,H2O,1/H2O/h1H2,v,m122,C00001,,,,,,,,,,,
,Diphosphate[m],Diphosphate,,obo.chebi:CHEBI:18361,P2H4O7,"1/H4O7P2/c1-8(2,3)7-9(4,5)6/h(H2,1,2,3)(H2,4,5,6)/p-4/fO7P2/q-4",m,m123,C00013,,,,,,,,,,,
,ATP[g],ATP,,obo.chebi:CHEBI:15422,C10H16N5O13P3,"1/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1/f/h18-19,21,23H,11H2",g,m124,C00002,,,,,,,,,,,
,H2O[g],H2O,,obo.chebi:CHEBI:15377,H2O,1/H2O/h1H2,g,m125,C00001,,,,,,,,,,,
,ADP[g],ADP,,obo.chebi:CHEBI:16761,C10H15N5O10P2,"1/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1/f/h18-19,21H,11H2",g,m126,C00008,,,,,,,,,,,
,Orthophosphate[g],Orthophosphate,,obo.chebi:CHEBI:18367,H3PO4,"1/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3/fO4P/q-3",g,m127,C00009,,,,,,,,,,,
,ATP[r],ATP,,obo.chebi:CHEBI:15422,C10H16N5O13P3,"1/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1/f/h18-19,21,23H,11H2",r,m128,C00002,,,,,,,,,,,
,H2O[r],H2O,,obo.chebi:CHEBI:15377,H2O,1/H2O/h1H2,r,m129,C00001,,,,,,,,,,,
,ADP[r],ADP,,obo.chebi:CHEBI:16761,C10H15N5O10P2,"1/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1/f/h18-19,21H,11H2",r,m130,C00008,,,,,,,,,,,
,Orthophosphate[r],Orthophosphate,,obo.chebi:CHEBI:18367,H3PO4,"1/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-3/fO4P/q-3",r,m131,C00009,,,,,,,,,,,
,NADH[p],NADH,,obo.chebi:CHEBI:16908,C21H29N7O14P2,"1/C21H29N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1,3-4,7-8,10-11,13-16,20-21,29-32H,2,5-6H2,(H2,23,33)(H,34,35)(H,36,37)(H2,22,24,25)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1/f/h34,36H,22-23H2",p,m132,C00004,,,,,,,,,,,
,H+[p],H+,,obo.chebi:CHEBI:15378,H,,p,m133,C00080,,,,,,,,,,,
,NAD+[p],NAD+,,obo.chebi:CHEBI:15846,C21H28N7O14P2,"1/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1/fC21H28N7O14P2/h34,36H,22-23H2/q+1",p,m134,C00003,,,,,,,,,,,
,Succinate[p],Succinate,,obo.chebi:CHEBI:15741,C4H6O4,,p,m135,C00042,,,,,,,,,,,
,Glycolaldehyde[c],Glycolaldehyde,,obo.chebi:CHEBI:17071,C2H4O2,"1/C2H4O2/c3-1-2-4/h1,4H,2H2",c,m136,C00266,,,,,,,,,,,
,Glycolate[c],Glycolate,,obo.chebi:CHEBI:17497,C2H4O3,,c,m137,C00160,,,,,,,,,,,
,Oxygen[c],Oxygen,,obo.chebi:CHEBI:15379,O2,1/O2/c1-2,c,m138,C00007,,,,,,,,,,,
,H2O2[c],H2O2,,obo.chebi:CHEBI:16240,H2O2,1/H2O2/c1-2/h1-2H,c,m139,C00027,,,,,,,,,,,
,Formate[c],Formate,,obo.chebi:CHEBI:30751,CH2O2,,c,m140,C00058,,,,,,,,,,,
,"D-Glucono-1,5-lactone 6-phosphate[c]","D-Glucono-1,5-lactone 6-phosphate",,obo.chebi:CHEBI:16938,C6H11O9P,"1/C6H11O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-5,7-9H,1H2,(H2,11,12,13)/t2-,3-,4+,5-/m1/s1/f/h11-12H",c,m141,C01236,,,,,,,,,,,
,6-Phospho-D-gluconate[c],6-Phospho-D-gluconate,,obo.chebi:CHEBI:48928,C6H13O10P,,c,m142,C00345,,,,,,,,,,,
,D-Ribulose 5-phosphate[c],D-Ribulose 5-phosphate,,obo.chebi:CHEBI:17363,C5H11O8P,"1/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/t4-,5+/m1/s1/f/h10-11H",c,m143,C00199,,,,,,,,,,,
,D-Ribose 5-phosphate[c],D-Ribose 5-phosphate,,obo.chebi:CHEBI:17797,C5H11O8P,"1/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h1,3-5,7-9H,2H2,(H2,10,11,12)/t3-,4+,5-/m0/s1/f/h10-11H",c,m144,C00117,,,,,,,,,,,
,D-Ribose[c],D-Ribose,,obo.chebi:CHEBI:47013,C5H10O5,,c,m145,C00121,,,,,,,,,,,
,alpha-D-Ribose 1-phosphate[c],alpha-D-Ribose 1-phosphate,,obo.chebi:CHEBI:35425,C5H11O8P,"1/C5H11O8P/c6-1-2-3(7)4(8)5(12-2)13-14(9,10)11/h2-8H,1H2,(H2,9,10,11)/t2-,3-,4-,5?/m1/s1/f/h9-10H",c,m146,C00620,,,,,,,,,,,
,5-Phospho-alpha-D-ribose 1-diphosphate[c],5-Phospho-alpha-D-ribose 1-diphosphate,,obo.chebi:CHEBI:17111,C5H13O14P3,"1/C5H13O14P3/c6-3-2(1-16-20(8,9)10)17-5(4(3)7)18-22(14,15)19-21(11,12)13/h2-7H,1H2,(H,14,15)(H2,8,9,10)(H2,11,12,13)/t2-,3-,4-,5-/m1/s1",c,m147,C00119,,,,,,,,,,,
,Sedoheptulose 7-phosphate[c],Sedoheptulose 7-phosphate,,obo.chebi:CHEBI:15721,C7H15O10P,"1/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14,15)16/h4-8,10-13H,1-2H2,(H2,14,15,16)/t4-,5-,6-,7+/m1/s1",c,m148,C05382,,,,,,,,,,,
,D-Xylulose 5-phosphate[c],D-Xylulose 5-phosphate,,obo.chebi:CHEBI:16332,C5H11O8P,"1/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h4-6,8-9H,1-2H2,(H2,10,11,12)/t4-,5-/m1/s1/f/h10-11H",c,m149,C00231,,,,,,,,,,,
,D-Erythrose 4-phosphate[c],D-Erythrose 4-phosphate,,obo.chebi:CHEBI:48153,C4H9O7P,,c,m150,C00279,,,,,,,,,,,
,"D-Glucono-1,5-lactone[c]","D-Glucono-1,5-lactone",,obo.chebi:CHEBI:16217,C6H10O6,"1/C6H10O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-5,7-10H,1H2/t2-,3-,4+,5-/m1/s1",c,m151,C00198,,,,,,,,,,,
,D-Gluconic acid[c],D-Gluconic acid,,obo.chebi:CHEBI:33198,C6H12O7,,c,m152,C00257,,,,,,,,,,,
,L-Alanine[c],L-Alanine,,obo.chebi:CHEBI:16977,C3H7NO2,"1/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1/f/h5H",c,m153,C00041,,,,,,,,,,,
,L-Glutamate[c],L-Glutamate,,obo.chebi:CHEBI:16015,C5H9NO4,,c,m154,C00025,,,,,,,,,,,
,L-Citrulline[c],L-Citrulline,,obo.chebi:CHEBI:16349,C6H13N3O3,"1/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1",c,m155,C00327,,,,,,,,,,,
,L-Aspartate[c],L-Aspartate,,obo.chebi:CHEBI:17053,C4H7NO4,,c,m156,C00049,,,,,,,,,,,
,N-(L-Arginino)succinate[c],N-(L-Arginino)succinate,,obo.chebi:CHEBI:15682,C10H18N4O6,"1/C10H18N4O6/c11-5(8(17)18)2-1-3-13-10(12)14-6(9(19)20)4-7(15)16/h5-6H,1-4,11H2,(H,15,16)(H,17,18)(H,19,20)(H3,12,13,14)/t5-,6?/m0/s1",c,m157,C03406,,,,,,,,,,,
,L-Arginine[c],L-Arginine,,obo.chebi:CHEBI:16467,C6H14N4O2,"1/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1/f/h8,10-11H,9H2",c,m158,C00062,,,,,,,,,,,
,L-Aspartate[m],L-Aspartate,,obo.chebi:CHEBI:17053,C4H7NO4,,m,m159,C00049,,,,,,,,,,,
,L-Glutamate[m],L-Glutamate,,obo.chebi:CHEBI:16015,C5H9NO4,,m,m160,C00025,,,,,,,,,,,
,L-Asparagine[c],L-Asparagine,,obo.chebi:CHEBI:17196,C4H8N2O3,"1/C4H8N2O3/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H2,6,7)(H,8,9)/t2-/m0/s1/f/h8H,6H2",c,m161,C00152,,,,,,,,,,,
,NH3[c],NH3,,obo.chebi:CHEBI:16134,NH3,1/H3N/h1H3,c,m162,C00014,,,,,,,,,,,
,L-Glutamine[c],L-Glutamine,,obo.chebi:CHEBI:18050,C5H10N2O3,"1/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1/f/h9H,7H2",c,m163,C00064,,,,,,,,,,,
,D-Glucosamine 6-phosphate[c],D-Glucosamine 6-phosphate,,obo.chebi:CHEBI:15873,C6H14NO8P,"1/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4-,5-,6+/m1/s1",c,m164,C00352,,,,,,,,,,,
,5-Phosphoribosylamine[c],5-Phosphoribosylamine,,obo.chebi:CHEBI:37737,C5H12NO7P,,c,m165,C03090,,,,,,,,,,,
,Carbamoyl phosphate[c],Carbamoyl phosphate,,obo.chebi:CHEBI:17672,CH4NO5P,"1/CH4NO5P/c2-1(3)7-8(4,5)6/h(H2,2,3)(H2,4,5,6)",c,m166,C00169,,,,,,,,,,,
,(S)-1-Pyrroline-5-carboxylate[m],(S)-1-Pyrroline-5-carboxylate,,obo.chebi:CHEBI:371,C5H7NO2,,m,m167,C03912,,,,,,,,,,,
,4-Aminobutanoate[c],4-Aminobutanoate,,obo.chebi:CHEBI:16865,C4H9NO2,,c,m168,C00334,,,,,,,,,,,
,Succinate semialdehyde[c],Succinate semialdehyde,,obo.chebi:CHEBI:16265,C4H6O3,"1/C4H6O3/c5-3-1-2-4(6)7/h3H,1-2H2,(H,6,7)/f/h6H",c,m169,C00232,,,,,,,,,,,
,N-Acetyl-L-glutamate[m],N-Acetyl-L-glutamate,,obo.chebi:CHEBI:17533,C7H11NO5,,m,m170,C00624,,,,,,,,,,,
,N-Acetyl-L-glutamate 5-phosphate[m],N-Acetyl-L-glutamate 5-phosphate,,obo.chebi:CHEBI:16878,C7H12NO8P,"1/C7H12NO8P/c1-4(9)8-5(7(11)12)2-3-6(10)16-17(13,14)15/h5H,2-3H2,1H3,(H,8,9)(H,11,12)(H2,13,14,15)/t5-/m0/s1/f/h8,11,13-14H",m,m171,C04133,,,,,,,,,,,
,NADPH[m],NADPH,,obo.chebi:CHEBI:16474,C21H30N7O17P3,"1/C21H30N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1,3-4,7-8,10-11,13-16,20-21,29-31H,2,5-6H2,(H2,23,32)(H,36,37)(H,38,39)(H2,22,24,25)(H2,33,34,35)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1/f/h33-34,36,38H,22-23H2",m,m172,C00005,,,,,,,,,,,
,N-Acetyl-L-glutamate 5-semialdehyde[m],N-Acetyl-L-glutamate 5-semialdehyde,,obo.chebi:CHEBI:16319,C7H11NO4,,m,m173,C01250,,,,,,,,,,,
,NADP+[m],NADP+,,obo.chebi:CHEBI:18009,C21H29N7O17P3,"1/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1/fC21H29N7O17P3/h33-34,36,38H,22-23H2/q+1",m,m174,C00006,,,,,,,,,,,
,N-Acetylornithine[m],N-Acetylornithine,,obo.chebi:CHEBI:16543,C7H14N2O3,"1/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1",m,m175,C00437,,,,,,,,,,,
,N-Acetylornithine[c],N-Acetylornithine,,obo.chebi:CHEBI:16543,C7H14N2O3,"1/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1",c,m176,C00437,,,,,,,,,,,
,L-Ornithine[c],L-Ornithine,,obo.chebi:CHEBI:15729,C5H12N2O2,"1/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1/f/h8H",c,m177,C00077,,,,,,,,,,,
,L-Ornithine[m],L-Ornithine,,obo.chebi:CHEBI:15729,C5H12N2O2,"1/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1/f/h8H",m,m178,C00077,,,,,,,,,,,
,Urea[c],Urea,,obo.chebi:CHEBI:16199,CH4N2O,"1/CH4N2O/c2-1(3)4/h(H4,2,3,4)/f/h2-3H2",c,m179,C00086,,,,,,,,,,,
,Urea-1-carboxylate[c],Urea-1-carboxylate,,obo.chebi:CHEBI:9889,C2H4N2O3,,c,m180,C01010,,,,,,,,,,,
,L-Glutamate 5-semialdehyde[c],L-Glutamate 5-semialdehyde,,obo.chebi:CHEBI:17232,C5H9NO3,"1/C5H9NO3/c6-4(5(8)9)2-1-3-7/h3-4H,1-2,6H2,(H,8,9)/t4-/m0/s1",c,m181,C01165,,,,,,,,,,,
,L-Glutamate 5-semialdehyde[m],L-Glutamate 5-semialdehyde,,obo.chebi:CHEBI:17232,C5H9NO3,"1/C5H9NO3/c6-4(5(8)9)2-1-3-7/h3-4H,1-2,6H2,(H,8,9)/t4-/m0/s1",m,m182,C01165,,,,,,,,,,,
,L-Glutamyl 5-phosphate[c],L-Glutamyl 5-phosphate,,obo.chebi:CHEBI:17798,C5H10NO7P,,c,m183,C03287,,,,,,,,,,,
,(S)-1-Pyrroline-5-carboxylate[c],(S)-1-Pyrroline-5-carboxylate,,obo.chebi:CHEBI:371,C5H7NO2,,c,m184,C03912,,,,,,,,,,,
,L-Proline[c],L-Proline,,obo.chebi:CHEBI:17203,C5H9NO2,"1/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1/f/h7H",c,m185,C00148,,,,,,,,,,,
,L-Proline[m],L-Proline,,obo.chebi:CHEBI:17203,C5H9NO2,"1/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1/f/h7H",m,m186,C00148,,,,,,,,,,,
,Putrescine[c],Putrescine,,obo.chebi:CHEBI:17148,C4H12N2,1/C4H12N2/c5-3-1-2-4-6/h1-6H2,c,m187,C00134,,,,,,,,,,,
,trans-4-Hydroxy-L-proline[c],trans-4-Hydroxy-L-proline,,obo.chebi:CHEBI:18095,C5H9NO3,"1/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1",c,m188,C01157,,,,,,,,,,,
,L-1-Pyrroline-3-hydroxy-5-carboxylate[c],L-1-Pyrroline-3-hydroxy-5-carboxylate,,obo.chebi:CHEBI:6151,C5H7NO3,"1/C5H7NO3/c7-3-1-4(5(8)9)6-2-3/h2-4,7H,1H2,(H,8,9)/t3-,4+/m1/s1/f/h8H",c,m189,C04281,,,,,,,,,,,
,L-erythro-4-Hydroxyglutamate[c],L-erythro-4-Hydroxyglutamate,,obo.chebi:CHEBI:6331,C5H9NO5,,c,m190,C05947,,,,,,,,,,,
,D-4-Hydroxy-2-oxoglutarate[c],D-4-Hydroxy-2-oxoglutarate,,pubchem.compound:8230,C5H6O6,,c,m191,C05946,,,,,,,,,,,
,Homo-cis-aconitate[m],Homo-cis-aconitate,,obo.chebi:CHEBI:17516,C7H8O6,"1/C7H8O6/c8-5(9)2-1-4(7(12)13)3-6(10)11/h3H,1-2H2,(H,8,9)(H,10,11)(H,12,13)/b4-3-",m,m192,C04002,,,,,,,,,,,
,Homoisocitrate[m],Homoisocitrate,,obo.chebi:CHEBI:15404,C7H10O7,,m,m193,C05662,,,,,,,,,,,
,Homoisocitrate[c],Homoisocitrate,,obo.chebi:CHEBI:15404,C7H10O7,,c,m194,C05662,,,,,,,,,,,
,Oxaloglutarate[c],Oxaloglutarate,,obo.chebi:CHEBI:7814,C7H8O7,,c,m195,C05533,,,,,,,,,,,
,2-Oxoadipate[c],2-Oxoadipate,,obo.chebi:CHEBI:15753,C6H8O5,"1/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)",c,m196,C00322,,,,,,,,,,,
,L-2-Aminoadipate[c],L-2-Aminoadipate,,obo.chebi:CHEBI:37023,C6H11NO4,,c,m197,C00956,,,,,,,,,,,
,L-2-Aminoadipate adenylate[c],L-2-Aminoadipate adenylate,,pubchem.compound:7891,C16H23N6O10P,,c,m198,C05560,,,,,,,,,,,
,Holo-Lys2[c],Holo-Lys2,,pubchem.compound:13652,HSR,,c,m199,C11482,,,,,,,,,,,
,alpha-Aminoadipoyl-S-acyl enzyme[c],alpha-Aminoadipoyl-S-acyl enzyme,,pubchem.compound:7876,C6H10NO3SR,,c,m200,C05535,,,,,,,,,,,
,L-2-Aminoadipate 6-semialdehyde[c],L-2-Aminoadipate 6-semialdehyde,,obo.chebi:CHEBI:17917,C6H11NO3,"1/C6H11NO3/c7-5(6(9)10)3-1-2-4-8/h4-5H,1-3,7H2,(H,9,10)/t5-/m0/s1/f/h9H",c,m201,C04076,,,,,,,,,,,
,"N6-(L-1,3-Dicarboxypropyl)-L-lysine[c]","N6-(L-1,3-Dicarboxypropyl)-L-lysine",,obo.chebi:CHEBI:16927,C11H20N2O6,"1/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1",c,m202,C00449,,,,,,,,,,,
,L-Lysine[c],L-Lysine,,obo.chebi:CHEBI:18019,C6H14N2O2,"1/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1/f/h9H",c,m203,C00047,,,,,,,,,,,
,Glutaryl-CoA[c],Glutaryl-CoA,,obo.chebi:CHEBI:15524,C26H42N7O19P3S,"1/C26H42N7O19P3S/c1-26(2,21(39)24(40)29-7-6-15(34)28-8-9-56-17(37)5-3-4-16(35)36)11-49-55(46,47)52-54(44,45)48-10-14-20(51-53(41,42)43)19(38)25(50-14)33-13-32-18-22(27)30-12-31-23(18)33/h12-14,19-21,25,38-39H,3-11H2,1-2H3,(H,28,34)(H,29,40)(H,35,36)(H,44,45)(H,46,47)(H2,27,30,31)(H2,41,42,43)/t14-,19-,20-,21+,25-/m1/s1/f/h28-29,35,41-42,44,46H,27H2",c,m204,C00527,,,,,,,,,,,
